"CVEGEO","NOMGEO","n_schools_avg","no_n_schools_avg","pct_con_bebederos","no_pct_con_bebederos","pct_con_proteccion_civil","no_pct_con_proteccion_civil","pct_con_cancha","no_pct_con_cancha","avg_anio_creacion","no_avg_anio_creacion"
30020,"ATLAHUILCO",0,1,0,1,0,1,0,1,0,1
30101,"MARIANO ESCOBEDO",0,1,0,1,0,1,0,1,0,1
30018,"AQUILA",0,1,0,1,0,1,0,1,0,1
30009,"ALTO LUCERO DE GUTIERREZ BARRIOS",0,1,0,1,0,1,0,1,0,1
30112,"NAOLINCO",0,1,0,1,0,1,0,1,0,1
30008,"ALPATLAHUAC",0,1,0,1,0,1,0,1,0,1
30007,"CAMARON DE TEJEDA",0,1,0,1,0,1,0,1,0,1
30006,"ACULTZINGO",0,1,0,1,0,1,0,1,0,1
30111,"MOLOACAN",0,1,0,1,0,1,0,1,0,1
30110,"MIXTLA DE ALTAMIRANO",0,1,0,1,0,1,0,1,0,1
30005,"ACULA",0,1,0,1,0,1,0,1,0,1
30051,"COYUTLA",0,1,0,1,0,1,0,1,0,1
30045,"COSAMALOAPAN DE CARPIO",0,1,0,1,0,1,0,1,0,1
30013,"NARANJOS AMATLAN",0,1,0,1,0,1,0,1,0,1
30014,"AMATLAN DE LOS REYES",0,1,0,1,0,1,0,1,0,1
30002,"ACATLAN",0,1,0,1,0,1,0,1,0,1
30001,"ACAJETE",0,1,0,1,0,1,0,1,0,1
30003,"ACAYUCAN",0,1,0,1,0,1,0,1,0,1
30120,"OTEAPAN",0,1,0,1,0,1,0,1,0,1
30127,"LA PERLA",0,1,0,1,0,1,0,1,0,1
30048,"COSOLEACAQUE",0,1,0,1,0,1,0,1,0,1
30059,"CHINAMECA",0,1,0,1,0,1,0,1,0,1
30100,"MANLIO FABIO ALTAMIRANO",0,1,0,1,0,1,0,1,0,1
30087,"XALAPA",0,1,0,1,0,1,0,1,0,1
30097,"LERDO DE TEJADA",0,1,0,1,0,1,0,1,0,1
30010,"ALTOTONGA",0,1,0,1,0,1,0,1,0,1
30108,"MINATITLAN",0,1,0,1,0,1,0,1,0,1
30011,"ALVARADO",0,1,0,1,0,1,0,1,0,1
30012,"AMATITLAN",0,1,0,1,0,1,0,1,0,1
30015,"ANGEL R. CABADA",0,1,0,1,0,1,0,1,0,1
30016,"LA ANTIGUA",0,1,0,1,0,1,0,1,0,1
30017,"APAZAPAN",0,1,0,1,0,1,0,1,0,1
30117,"OMEALCA",0,1,0,1,0,1,0,1,0,1
30113,"NARANJAL",0,1,0,1,0,1,0,1,0,1
30114,"NAUTLA",0,1,0,1,0,1,0,1,0,1
30115,"NOGALES",0,1,0,1,0,1,0,1,0,1
30163,"TENOCHTITLAN",0,1,0,1,0,1,0,1,0,1
30019,"ASTACINGA",0,1,0,1,0,1,0,1,0,1
30042,"COLIPA",0,1,0,1,0,1,0,1,0,1
30043,"COMAPA",0,1,0,1,0,1,0,1,0,1
30044,"CORDOBA",0,1,0,1,0,1,0,1,0,1
30047,"COSCOMATEPEC",0,1,0,1,0,1,0,1,0,1
30049,"COTAXTLA",0,1,0,1,0,1,0,1,0,1
30052,"CUICHAPA",0,1,0,1,0,1,0,1,0,1
30099,"MALTRATA",0,1,0,1,0,1,0,1,0,1
30105,"MEDELLIN DE BRAVO",0,1,0,1,0,1,0,1,0,1
30184,"TLAQUILPA",0,1,0,1,0,1,0,1,0,1
30175,"TIHUATLAN",0,1,0,1,0,1,0,1,0,1
30178,"TLACOTALPAN",0,1,0,1,0,1,0,1,0,1
30180,"TLACHICHILCO",0,1,0,1,0,1,0,1,0,1
30137,"LOS REYES",0,1,0,1,0,1,0,1,0,1
30196,"YANGA",0,1,0,1,0,1,0,1,0,1
30197,"YECUATLA",0,1,0,1,0,1,0,1,0,1
30198,"ZACUALPAN",0,1,0,1,0,1,0,1,0,1
30139,"SALTABARRANCA",0,1,0,1,0,1,0,1,0,1
30186,"TOMATLAN",0,1,0,1,0,1,0,1,0,1
30200,"ZENTLA",0,1,0,1,0,1,0,1,0,1
30202,"ZONTECOMATLAN DE LOPEZ Y FUENTES",0,1,0,1,0,1,0,1,0,1
30204,"AGUA DULCE",0,1,0,1,0,1,0,1,0,1
30207,"TRES VALLES",0,1,0,1,0,1,0,1,0,1
30208,"CARLOS A. CARRILLO",0,1,0,1,0,1,0,1,0,1
30201,"ZONGOLICA",0,1,0,1,0,1,0,1,0,1
30181,"TLALIXCOYAN",0,1,0,1,0,1,0,1,0,1
30182,"TLALNELHUAYOCAN",0,1,0,1,0,1,0,1,0,1
30183,"TLAPACOYAN",0,1,0,1,0,1,0,1,0,1
30076,"ILAMATLAN",0,1,0,1,0,1,0,1,0,1
30077,"ISLA",0,1,0,1,0,1,0,1,0,1
30080,"IXHUATLAN DEL CAFE",0,1,0,1,0,1,0,1,0,1
30081,"IXHUATLANCILLO",0,1,0,1,0,1,0,1,0,1
30082,"IXHUATLAN DEL SURESTE",0,1,0,1,0,1,0,1,0,1
30083,"IXHUATLAN DE MADERO",0,1,0,1,0,1,0,1,0,1
30084,"IXMATLAHUACAN",0,1,0,1,0,1,0,1,0,1
30085,"IXTACZOQUITLAN",0,1,0,1,0,1,0,1,0,1
30086,"JALACINGO",0,1,0,1,0,1,0,1,0,1
30088,"JALCOMULCO",0,1,0,1,0,1,0,1,0,1
30089,"JALTIPAN",0,1,0,1,0,1,0,1,0,1
30090,"JAMAPA",0,1,0,1,0,1,0,1,0,1
30091,"JESUS CARRANZA",0,1,0,1,0,1,0,1,0,1
30092,"XICO",0,1,0,1,0,1,0,1,0,1
30041,"COETZALA",0,1,0,1,0,1,0,1,0,1
30053,"CUITLAHUAC",0,1,0,1,0,1,0,1,0,1
30054,"CHACALTIANGUIS",0,1,0,1,0,1,0,1,0,1
30055,"CHALMA",0,1,0,1,0,1,0,1,0,1
30056,"CHICONAMEL",0,1,0,1,0,1,0,1,0,1
30057,"CHICONQUIACO",0,1,0,1,0,1,0,1,0,1
30058,"CHICONTEPEC",0,1,0,1,0,1,0,1,0,1
30060,"CHINAMPA DE GOROSTIZA",0,1,0,1,0,1,0,1,0,1
30061,"LAS CHOAPAS",0,1,0,1,0,1,0,1,0,1
30062,"CHOCAMAN",0,1,0,1,0,1,0,1,0,1
30063,"CHONTLA",0,1,0,1,0,1,0,1,0,1
30093,"JILOTEPEC",0,1,0,1,0,1,0,1,0,1
30094,"JUAN RODRIGUEZ CLARA",0,1,0,1,0,1,0,1,0,1
30095,"JUCHIQUE DE FERRER",0,1,0,1,0,1,0,1,0,1
30096,"LANDERO Y COSS",0,1,0,1,0,1,0,1,0,1
30104,"MECAYAPAN",0,1,0,1,0,1,0,1,0,1
30118,"ORIZABA",0,1,0,1,0,1,0,1,0,1
30119,"OTATITLAN",0,1,0,1,0,1,0,1,0,1
30121,"OZULUAMA DE MASCARENAS",0,1,0,1,0,1,0,1,0,1
30123,"PANUCO",3,0,0,0,0,0,1,0,1991.66666666667,0
30124,"PAPANTLA",0,1,0,1,0,1,0,1,0,1
30125,"PASO DEL MACHO",0,1,0,1,0,1,0,1,0,1
30129,"PLATON SANCHEZ",0,1,0,1,0,1,0,1,0,1
30130,"PLAYA VICENTE",0,1,0,1,0,1,0,1,0,1
30122,"PAJAPAN",0,1,0,1,0,1,0,1,0,1
30132,"LAS VIGAS DE RAMIREZ",0,1,0,1,0,1,0,1,0,1
30133,"PUEBLO VIEJO",0,1,0,1,0,1,0,1,0,1
30134,"PUENTE NACIONAL",0,1,0,1,0,1,0,1,0,1
30135,"RAFAEL DELGADO",0,1,0,1,0,1,0,1,0,1
30106,"MIAHUATLAN",0,1,0,1,0,1,0,1,0,1
30102,"MARTINEZ DE LA TORRE",0,1,0,1,0,1,0,1,0,1
30170,"TEXCATEPEC",0,1,0,1,0,1,0,1,0,1
30171,"TEXHUACAN",0,1,0,1,0,1,0,1,0,1
30172,"TEXISTEPEC",0,1,0,1,0,1,0,1,0,1
30174,"TIERRA BLANCA",4,0,0,0,0,0,0.25,0,1990.75,0
30176,"TLACOJALPAN",0,1,0,1,0,1,0,1,0,1
30179,"TLACOTEPEC DE MEJIA",0,1,0,1,0,1,0,1,0,1
30177,"TLACOLULAN",0,1,0,1,0,1,0,1,0,1
30193,"VERACRUZ",0,1,0,1,0,1,0,1,0,1
30143,"SANTIAGO TUXTLA",0,1,0,1,0,1,0,1,0,1
30144,"SAYULA DE ALEMAN",0,1,0,1,0,1,0,1,0,1
30142,"SAN JUAN EVANGELISTA",0,1,0,1,0,1,0,1,0,1
30151,"TAMIAHUA",0,1,0,1,0,1,0,1,0,1
30152,"TAMPICO ALTO",0,1,0,1,0,1,0,1,0,1
30153,"TANCOCO",0,1,0,1,0,1,0,1,0,1
30154,"TANTIMA",0,1,0,1,0,1,0,1,0,1
30155,"TANTOYUCA",0,1,0,1,0,1,0,1,0,1
30156,"TATATILA",0,1,0,1,0,1,0,1,0,1
30157,"CASTILLO DE TEAYO",0,1,0,1,0,1,0,1,0,1
30158,"TECOLUTLA",0,1,0,1,0,1,0,1,0,1
30159,"TEHUIPANGO",0,1,0,1,0,1,0,1,0,1
30160,"ALAMO TEMAPACHE",0,1,0,1,0,1,0,1,0,1
30161,"TEMPOAL",0,1,0,1,0,1,0,1,0,1
30167,"TEPETZINTLA",0,1,0,1,0,1,0,1,0,1
31009,"CANSAHCAB",1,0,1,0,1,0,1,0,1938,0
31007,"CACALCHEN",0,1,0,1,0,1,0,1,0,1
31019,"CHEMAX",5,0,0.6,0,0,0,0,0,1992,0
31101,"UMAN",2,0,1,0,0.5,0,0.5,0,1988,0
31106,"YOBAIN",0,1,0,1,0,1,0,1,0,1
31105,"YAXKUKUL",0,1,0,1,0,1,0,1,0,1
31103,"XOCCHEL",0,1,0,1,0,1,0,1,0,1
31097,"TUNKAS",0,1,0,1,0,1,0,1,0,1
31095,"TIXPEHUAL",0,1,0,1,0,1,0,1,0,1
31081,"TEKOM",1,0,1,0,0,0,0,0,1978,0
31090,"TIMUCUY",0,1,0,1,0,1,0,1,0,1
31088,"TEYA",0,1,0,1,0,1,0,1,0,1
31087,"TETIZ",0,1,0,1,0,1,0,1,0,1
31066,"SANTA ELENA",0,1,0,1,0,1,0,1,0,1
31086,"TEPAKAN",0,1,0,1,0,1,0,1,0,1
31083,"TELCHAC PUERTO",0,1,0,1,0,1,0,1,0,1
31082,"TELCHAC PUEBLO",0,1,0,1,0,1,0,1,0,1
31080,"TEKIT",0,1,0,1,0,1,0,1,0,1
31102,"VALLADOLID",3,0,0.333333333333333,0,0.333333333333333,0,0,0,1987.33333333333,0
31071,"SUDZAL",0,1,0,1,0,1,0,1,0,1
31069,"SOTUTA",1,0,0,0,1,0,0,0,1984,0
31078,"TEKANTO",0,1,0,1,0,1,0,1,0,1
31037,"HUHI",1,0,1,0,1,0,1,0,1978,0
31027,"DZIDZANTUN",0,1,0,1,0,1,0,1,0,1
31058,"PETO",1,0,1,0,0,0,1,0,2008,0
31055,"OPICHEN",1,0,0,0,1,0,0,0,2003,0
31036,"HOMUN",0,1,0,1,0,1,0,1,0,1
31032,"ESPITA",1,0,1,0,0,0,0,0,1998,0
31077,"TEKAL DE VENEGAS",0,1,0,1,0,1,0,1,0,1
31074,"TAHMEK",0,1,0,1,0,1,0,1,0,1
31026,"DZEMUL",0,1,0,1,0,1,0,1,0,1
31025,"DZAN",0,1,0,1,0,1,0,1,0,1
31001,"ABALA",0,1,0,1,0,1,0,1,0,1
31050,"MERIDA",13,0,0.85,0,0.233333333333333,0,0.491666666666667,0,1971.88333333333,0
31023,"CHOCHOLA",0,1,0,1,0,1,0,1,0,1
31035,"HOCTUN",0,1,0,1,0,1,0,1,0,1
31034,"HOCABA",1,0,1,0,0,0,0,0,1986,0
31016,"CHACSINKIN",0,1,0,1,0,1,0,1,0,1
31015,"CUZAMA",0,1,0,1,0,1,0,1,0,1
31013,"CONKAL",0,1,0,1,0,1,0,1,0,1
31049,"MAYAPAN",0,1,0,1,0,1,0,1,0,1
31065,"SAN FELIPE",6,0,0,0,0,0,0.5,0,1985.5,0
31065,"SAN FELIPE",1,0,0,0,0,0,1,0,1936,0
31064,"SANAHCAT",0,1,0,1,0,1,0,1,0,1
31073,"TAHDZIU",0,1,0,1,0,1,0,1,0,1
31072,"SUMA",1,0,1,0,0,0,1,0,1998,0
31093,"TIXKOKOB",1,0,1,0,0,0,1,0,1982,0
31061,"RIO LAGARTOS",0,1,0,1,0,1,0,1,0,1
31014,"CUNCUNUL",1,0,0,0,0,0,0,0,1991,0
31089,"TICUL",1,0,1,0,0,0,1,0,2015,0
31070,"SUCILA",0,1,0,1,0,1,0,1,0,1
31068,"SINANCHE",0,1,0,1,0,1,0,1,0,1
31012,"CENOTILLO",0,1,0,1,0,1,0,1,0,1
31010,"CANTAMAYEC",0,1,0,1,0,1,0,1,0,1
31002,"ACANCEH",0,1,0,1,0,1,0,1,0,1
31063,"SAMAHIL",0,1,0,1,0,1,0,1,0,1
31060,"QUINTANA ROO",0,1,0,1,0,1,0,1,0,1
31054,"MUXUPIP",0,1,0,1,0,1,0,1,0,1
31053,"MUNA",0,1,0,1,0,1,0,1,0,1
31076,"TECOH",0,1,0,1,0,1,0,1,0,1
31098,"TZUCACAB",2,0,0,0,0.5,0,0,0,1997.5,0
31042,"KANTUNIL",1,0,1,0,0,0,0,0,1985,0
31052,"MOTUL",1,0,1,0,1,0,1,0,1973,0
31006,"BUCTZOTZ",1,0,0,0,0,0,1,0,1993,0
31056,"OXKUTZCAB",4,0,0.25,0,0.5,0,0.25,0,1989,0
31057,"PANABA",0,1,0,1,0,1,0,1,0,1
31028,"DZILAM DE BRAVO",0,1,0,1,0,1,0,1,0,1
31062,"SACALUM",0,1,0,1,0,1,0,1,0,1
31051,"MOCOCHA",0,1,0,1,0,1,0,1,0,1
31040,"IZAMAL",3,0,0.666666666666667,0,0.333333333333333,0,0,0,1986.66666666667,0
31085,"TEMOZON",1.5,0,1,0,0,0,0.25,0,1980,0
31104,"YAXCABA",0,1,0,1,0,1,0,1,0,1
31091,"TINUM",0,1,0,1,0,1,0,1,0,1
31048,"MAXCANU",5,0,0.2,0,0.2,0,0.2,0,1983.6,0
31096,"TIZIMIN",4.5,0,0.5,0,0.166666666666667,0,0.333333333333333,0,1982,0
31099,"UAYMA",0,1,0,1,0,1,0,1,0,1
31005,"BOKOBA",0,1,0,1,0,1,0,1,0,1
31047,"MANI",1,0,1,0,0,0,1,0,1976,0
31046,"MAMA",0,1,0,1,0,1,0,1,0,1
31045,"KOPOMA",0,1,0,1,0,1,0,1,0,1
31044,"KINCHIL",0,1,0,1,0,1,0,1,0,1
31100,"UCU",0,1,0,1,0,1,0,1,0,1
31043,"KAUA",0,1,0,1,0,1,0,1,0,1
31020,"CHICXULUB PUEBLO",1,0,1,0,1,0,0,0,1935,0
31067,"SEYE",0,1,0,1,0,1,0,1,0,1
31075,"TEABO",1,0,0,0,0,0,1,0,1984,0
31004,"BACA",0,1,0,1,0,1,0,1,0,1
31003,"AKIL",1,0,0,0,0,0,0,0,2003,0
31022,"CHIKINDZONOT",1,0,1,0,0,0,0,0,2003,0
31033,"HALACHO",2,0,0,0,0,0,0.5,0,1993,0
31079,"TEKAX",2,0,0.5,0,0.666666666666667,0,0.166666666666667,0,1980.83333333333,0
31059,"PROGRESO",2,0,0.5,0,0.5,0,0,0,1997,0
31094,"TIXMEHUAC",0,1,0,1,0,1,0,1,0,1
31084,"TEMAX",1,0,1,0,0,0,1,0,1986,0
31029,"DZILAM GONZALEZ",1,0,1,0,1,0,0,0,1978,0
31041,"KANASIN",2.5,0,0.833333333333333,0,0.166666666666667,0,0.416666666666667,0,1986.5,0
31038,"HUNUCMA",1,0,1,0,1,0,1,0,1995,0
31030,"DZITAS",0,1,0,1,0,1,0,1,0,1
31021,"CHICHIMILA",1,0,1,0,0,0,0,0,1983,0
31039,"IXIL",0,1,0,1,0,1,0,1,0,1
31092,"TIXCACALCUPUL",1,0,0,0,1,0,0,0,1987,0
31018,"CHAPAB",0,1,0,1,0,1,0,1,0,1
31017,"CHANKOM",0,1,0,1,0,1,0,1,0,1
31024,"CHUMAYEL",0,1,0,1,0,1,0,1,0,1
31031,"DZONCAUICH",0,1,0,1,0,1,0,1,0,1
31011,"CELESTUN",0,1,0,1,0,1,0,1,0,1
31008,"CALOTMUL",0,1,0,1,0,1,0,1,0,1
32027,"MELCHOR OCAMPO",2,0,0,0,0,0,0.5,0,1990,0
32019,"JALPA",7,0,0,0,0.285714285714286,0,0.142857142857143,0,1993.28571428571,0
32003,"ATOLINGA",1,0,0,0,0,0,0,0,1985,0
32058,"SANTA MARIA DE LA PAZ",2,0,0,0,0,0,0.5,0,1985,0
32036,"OJOCALIENTE",4.33333333333333,0,0.0740740740740741,0,0.0740740740740741,0,0.0740740740740741,0,1988.74074074074,0
32035,"NORIA DE ANGELES",4,0,0,0,0.166666666666667,0,0.583333333333333,0,1983.33333333333,0
32037,"PANUCO",3,0,0,0,0,0,1,0,1991.66666666667,0
32040,"SAIN ALTO",7,0,0.142857142857143,0,0,0,0.857142857142857,0,1985.42857142857,0
32033,"MOYAHUA DE ESTRADA",2,0,0.5,0,0,0,0,0,1987.5,0
32020,"JEREZ",4.5,0,0.1875,0,0.0625,0,0.875,0,1943.0625,0
32010,"FRESNILLO",13,0,0.0490196078431372,0,0.00980392156862745,0,0.0882352941176471,0,1987.76960784314,0
32034,"NOCHISTLAN DE MEJIA",10,0,0,0,0.1,0,0.2,0,1996.2,0
32005,"CALERA",1,0,1,0,1,0,0,0,2010,0
32045,"TEPECHITLAN",1,0,0,0,0,0,0,0,1980,0
32038,"PINOS",5.66666666666667,0,0.0238095238095238,0,0,0,0.142857142857143,0,1989.88095238095,0
32051,"VILLA DE COS",15,0,0.0666666666666667,0,0,0,0.466666666666667,0,1990.93333333333,0
32050,"VETAGRANDE",1,0,0,0,0,0,0,0,1988.5,0
32049,"VALPARAISO",3,0,0,0,0,0,0,0,1996.66666666667,0
32048,"TLALTENANGO DE SANCHEZ ROMAN",3.66666666666667,0,0.037037037037037,0,0.037037037037037,0,0.148148148148148,0,1984.48148148148,0
32046,"TEPETONGO",2,0,0,0,0,0,0.5,0,1980,0
32025,"LUIS MOYA",2,0,0,0,0,0,0.5,0,1996,0
32044,"TABASCO",2,0,0.0833333333333333,0,0,0,0,0,1989.91666666667,0
32043,"SUSTICACAN",0,1,0,1,0,1,0,1,0,1
32054,"VILLA HIDALGO",4,0,0,0,0.0833333333333333,0,0.333333333333333,0,1993.33333333333,0
32042,"SOMBRERETE",1.33333333333333,0,0,0,0,0,0,0,1984,0
32041,"EL SALVADOR",1,0,0,0,0,0,0,0,1988.5,0
32016,"GENERAL PANFILO NATERA",5,0,0.2,0,0,0,0.4,0,1992,0
32014,"GENERAL FRANCISCO R. MURGUIA",17,0,0,0,0.117647058823529,0,0.117647058823529,0,1990.64705882353,0
32013,"GENERAL ENRIQUE ESTRADA",2,0,0,0,0,0,0.5,0,1987.5,0
32009,"CHALCHIHUITES",7,0,0.285714285714286,0,0.142857142857143,0,0.285714285714286,0,1988.85714285714,0
32017,"GUADALUPE",3,0,0.0555555555555556,0,0.333333333333333,0,0.611111111111111,0,1987.66666666667,0
32057,"TRANCOSO",3.5,0,0.1,0,0,0,0.45,0,1989.05,0
32030,"MOMAX",0,1,0,1,0,1,0,1,0,1
32032,"MORELOS",1,0,1,0,0,0,1,0,1982,0
32056,"ZACATECAS",4,0,0.642857142857143,0,0.142857142857143,0,0.928571428571429,0,1975.42857142857,0
32018,"HUANUSCO",3,0,0,0,0,0,0,0,1993.33333333333,0
32022,"JUAN ALDAMA",1,0,1,0,1,0,0,0,1987,0
32002,"APULCO",2,0,0,0,0.5,0,0.5,0,1972.5,0
32001,"APOZOL",1,0,0,0,0,0,0,0,1995,0
32015,"EL PLATEADO DE JOAQUIN AMARO",1,0,0,0,0,0,1,0,1995,0
32028,"MEZQUITAL DEL ORO",0,1,0,1,0,1,0,1,0,1
32026,"MAZAPIL",8,0,0,0,0,0,0.133333333333333,0,1987.06666666667,0
32052,"VILLA GARCIA",5,0,0,0,0.611111111111111,0,0.111111111111111,0,1988.11111111111,0
32024,"LORETO",2,0,0,0,0.5,0,0.5,0,1991,0
32024,"LORETO",3.5,0,0,0,0.166666666666667,0,0.25,0,1992.33333333333,0
32004,"BENITO JUAREZ",2,0,0,0,0,0,0.166666666666667,0,1985.83333333333,0
32004,"BENITO JUAREZ",3,0,0,0,0,0,0.333333333333333,0,1994.66666666667,0
32029,"MIGUEL AUZA",1,0,0,0,0,0,1,0,1983,0
32053,"VILLA GONZALEZ ORTEGA",1.5,0,0.5,0,0,0,0.75,0,1984.25,0
32023,"JUCHIPILA",11,0,0.0909090909090909,0,0,0,0.181818181818182,0,1992,0
32039,"RIO GRANDE",5.5,0,0,0,0.0555555555555555,0,0.416666666666667,0,1987.30555555556,0
32055,"VILLANUEVA",5,0,0,0,0.0512820512820513,0,0.153846153846154,0,1989.66666666667,0
32031,"MONTE ESCOBEDO",3,0,0.666666666666667,0,0,0,0,0,1993,0
32021,"JIMENEZ DEL TEUL",6,0,0,0,0,0,0,0,1995.5,0
32008,"CUAUHTEMOC",4.5,0,0.675,0,0,0,0.9,0,1984.3,0
32008,"CUAUHTEMOC",2,0,0.166666666666667,0,0,0,0,0,1980.5,0
32007,"CONCEPCION DEL ORO",0,1,0,1,0,1,0,1,0,1
32047,"TEUL DE GONZALEZ ORTEGA",1,0,1,0,0,0,0,0,2013,0
32012,"GENARO CODINA",1,0,0,0,0,0,1,0,1995,0
32006,"CANITAS DE FELIPE PESCADOR",6,0,0,0,0.166666666666667,0,0.5,0,1963.16666666667,0
32011,"TRINIDAD GARCIA DE LA CADENA",1,0,0,0,0,0,0,0,1983,0
