clave_ent,entidad,CVEGEO,municipio,homicidio_doloso_prom_diario,robo_veh_violencia_prom_diario,nom_mun_envipe,n_muestra_percepcion,pct_inseguro_municipio,n_inseguro_popw,non_sampled,z_homicidio,z_robo_veh,z_inseguro,composite,rank_composite
30,Veracruz de Ignacio de la Llave,30210,Uxpanapa,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
30,Veracruz de Ignacio de la Llave,30211,San Rafael,0.0246575342465753,0.010958904109589,,,,0.0,1,0.023771600466820385,-0.12317371401116634,-0.26405224763674284,-0.12115145372702958,659
30,Veracruz de Ignacio de la Llave,30212,Santiago Sochiapan,0.00821917808219178,0.00273972602739726,,,,0.0,1,-0.12396889643446825,-0.15535889932036942,-0.26405224763674284,-0.18112668113052685,1096
30,Veracruz de Ignacio de la Llave,30998,No Especificado,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
30,Veracruz de Ignacio de la Llave,30999,Otros Municipios,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31001,Abalá,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31002,Acanceh,0.0,0.0,ACANCEH,40.0,0.592494607025112,7050.093329,0,-0.19783914488511273,-0.16608729442343717,-0.17424861399374056,-0.1793916844340968,1083
31,Yucatán,31003,Akil,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31004,Baca,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31005,Bokobá,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
31,Yucatán,31006,Buctzotz,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31007,Cacalchén,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31008,Calotmul,0.0,0.0,CALOTMUL,18.0,0.699898785425101,1922.621964,0,-0.19783914488511273,-0.16608729442343717,-0.23956201319135914,-0.20116281749996967,1650
31,Yucatán,31009,Cansahcab,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31010,Cantamayec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31011,Celestún,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31012,Cenotillo,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31013,Conkal,0.0,0.0,CONKAL,19.0,0.404712903889689,4884.88475,0,-0.19783914488511273,-0.16608729442343717,-0.20182890107864668,-0.18858511346239884,1224
31,Yucatán,31014,Cuncunul,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31015,Cuzamá,0.0,0.0,CUZAMA,21.0,0.377358490566037,1462.264151,0,-0.19783914488511273,-0.16608729442343717,-0.24542602129083915,-0.20311748686646303,1700
31,Yucatán,31016,Chacsinkín,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31017,Chankom,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31018,Chapab,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31019,Chemax,0.0,0.0,CHEMAX,60.0,0.64461874119694,14839.12342,0,-0.19783914488511273,-0.16608729442343717,-0.07503245158505066,-0.14631963029786685,783
31,Yucatán,31020,Chicxulub Pueblo,0.0,0.0,CHICXULUB PUEBLO,22.0,0.117641882974043,384.3360317,0,-0.19783914488511273,-0.16608729442343717,-0.2591566000791966,-0.20769434646258214,1809
31,Yucatán,31021,Chichimilá,0.0,0.0,CHICHIMILA,16.0,0.563685470505186,3235.554601,0,-0.19783914488511273,-0.16608729442343717,-0.2228379620293566,-0.19558813377930218,1380
31,Yucatán,31022,Chikindzonot,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31023,Chocholá,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31024,Chumayel,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31025,Dzán,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31026,Dzemul,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31027,Dzidzantún,0.0,0.0,DZIDZANTUN,38.0,0.333708802670004,2060.651856,0,-0.19783914488511273,-0.16608729442343717,-0.23780379733881676,-0.20057674554912222,1475
31,Yucatán,31028,Dzilam de Bravo,0.0,0.0,DZILAM DE BRAVO,32.0,0.149978094728131,308.0550066,0,-0.19783914488511273,-0.16608729442343717,-0.2601282628519169,-0.20801823405348893,1813
31,Yucatán,31029,Dzilam González,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31030,Dzitás,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31031,Dzoncauich,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31032,Espita,0.00273972602739726,0.0,ESPITA,38.0,0.423268870867124,4603.048971,0,-0.1732157287348979,-0.16608729442343717,-0.20541890703512047,-0.18157397673115183,1118
31,Yucatán,31033,Halachó,0.0,0.0,HALACHO,20.0,0.784339421738062,11434.88443,0,-0.19783914488511273,-0.16608729442343717,-0.11839542804859023,-0.16077395578571338,899
31,Yucatán,31034,Hocabá,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31035,Hoctún,0.0,0.0,HOCTUN,19.0,0.297900139990667,1361.40364,0,-0.19783914488511273,-0.16608729442343717,-0.2467107759680052,-0.20354573842551837,1706
31,Yucatán,31036,Homún,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31037,Huhí,0.0,0.0,HUHI,19.0,0.700032237266279,2591.519342,0,-0.19783914488511273,-0.16608729442343717,-0.23104164157704507,-0.19832269362853164,1438
31,Yucatán,31038,Hunucmá,0.0,0.0,HUNUCMA,39.0,0.730375312760633,17479.34198,0,-0.19783914488511273,-0.16608729442343717,-0.04140151803068222,-0.13510931911307736,722
31,Yucatán,31039,Ixil,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
31,Yucatán,31040,Izamal,0.00547945205479452,0.0,IZAMAL,75.0,0.370944502409698,7333.572813,0,-0.14859231258468308,-0.16608729442343717,-0.17063767062910082,-0.1617724258790737,910
31,Yucatán,31041,Kanasín,0.00821917808219178,0.0,KANASIN,184.0,0.724755460763403,69546.0845,0,-0.12396889643446825,-0.16608729442343717,0.6218212865550599,0.11058836523238481,272
31,Yucatán,31042,Kantunil,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31043,Kaua,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31044,Kinchil,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31045,Kopomá,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31046,Mama,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31047,Maní,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31048,Maxcanú,0.0,0.0,MAXCANU,19.0,0.765899069083782,12668.7365,0,-0.19783914488511273,-0.16608729442343717,-0.1026787000432807,-0.1555350464506102,860
31,Yucatán,31049,Mayapán,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31050,Mérida,0.0356164383561643,0.0,MERIDA,1483.0,0.337165168860167,252452.4202,0,0.12226526506767935,-0.16608729442343717,2.9516703815480545,0.9692827840640988,97
31,Yucatán,31051,Mocochá,0.0,0.0,MOCOCHA,17.0,0.111111111111111,282.4444444,0,-0.19783914488511273,-0.16608729442343717,-0.2604544885397017,-0.2081269759494172,1814
31,Yucatán,31052,Motul,0.0,0.0,MOTUL,72.0,0.34910536779324,9268.39841,0,-0.19783914488511273,-0.16608729442343717,-0.14599198709447775,-0.1699728088010092,978
31,Yucatán,31053,Muna,0.0,0.0,MUNA,42.0,0.372472951420319,3582.444847,0,-0.19783914488511273,-0.16608729442343717,-0.2184192964724095,-0.19411524526031979,1358
31,Yucatán,31054,Muxupip,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31055,Opichén,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31056,Oxkutzcab,0.00273972602739726,0.0,OXKUTZCAB,72.0,0.684826087839347,15085.34906,0,-0.1732157287348979,-0.16608729442343717,-0.071896045280028,-0.13706635614612103,729
31,Yucatán,31057,Panabá,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31058,Peto,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31059,Progreso,0.00547945205479452,0.0,PROGRESO,66.0,0.584308483809139,27560.66256,0,-0.14859231258468308,-0.16608729442343717,0.08701369262758504,-0.07588863812684507,519
31,Yucatán,31060,Quintana Roo,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31061,Río Lagartos,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31062,Sacalum,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31063,Samahil,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31064,Sanahcat,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31065,San Felipe,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31066,Santa Elena,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31067,Seyé,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31068,Sinanché,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31069,Sotuta,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31070,Sucilá,0.0,0.0,SUCILA,33.0,0.283258266505547,796.8055037,0,-0.19783914488511273,-0.16608729442343717,-0.2539025905755146,-0.20594300996135484,1791
31,Yucatán,31071,Sudzal,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31072,Suma,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31073,Tahdziú,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
31,Yucatán,31074,Tahmek,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31075,Teabo,0.00273972602739726,0.0,TEABO,20.0,0.526376980090103,2375.012934,0,-0.1732157287348979,-0.16608729442343717,-0.23379948622364244,-0.1910341697939925,1260
31,Yucatán,31076,Tecoh,0.0,0.0,TECOH,19.0,0.561437857310674,7036.500666,0,-0.19783914488511273,-0.16608729442343717,-0.17442175645743868,-0.17944939858866285,1085
31,Yucatán,31077,Tekal de Venegas,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31078,Tekantó,0.0,0.0,TEKANTO,18.0,0.456443159226459,1227.832098,0,-0.19783914488511273,-0.16608729442343717,-0.24841220164609626,-0.2041128803182154,1712
31,Yucatán,31079,Tekax,0.0,0.0,TEKAX,76.0,0.768220487633748,23128.81422,0,-0.19783914488511273,-0.16608729442343717,0.030561094610253452,-0.11112178156609881,619
31,Yucatán,31080,Tekit,0.00547945205479452,0.0,,,,0.0,1,-0.14859231258468308,-0.16608729442343717,-0.26405224763674284,-0.19291061821495437,1277
31,Yucatán,31081,Tekom,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31082,Telchac Pueblo,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31083,Telchac Puerto,0.0,0.0,TELCHAC PUERTO,18.0,0.40004296916962,550.0590826,0,-0.19783914488511273,-0.16608729442343717,-0.25704563055656543,-0.20699068995503844,1802
31,Yucatán,31084,Temax,0.0,0.0,TEMAX,19.0,0.448961937716262,2202.158304,0,-0.19783914488511273,-0.16608729442343717,-0.23600129734040654,-0.1999759122163188,1470
31,Yucatán,31085,Temozón,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31086,Tepakán,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31087,Tetiz,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31088,Teya,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31089,Ticul,0.0,0.0,TICUL,60.0,0.46563184806428,13058.64518,0,-0.19783914488511273,-0.16608729442343717,-0.09771206845148117,-0.153879502586677,855
31,Yucatán,31090,Timucuy,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31091,Tinum,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31092,Tixcacalcupul,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31093,Tixkokob,0.0,0.0,TIXKOKOB,38.0,0.70580704160951,9527.689255,0,-0.19783914488511273,-0.16608729442343717,-0.1426891570517062,-0.1688718654534187,967
31,Yucatán,31094,Tixmehuac,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31095,Tixpéhual,0.0,0.0,TIXPEHUAL,16.0,0.096156900111164,409.3399238,0,-0.19783914488511273,-0.16608729442343717,-0.2588381021159766,-0.20758818047484215,1808
31,Yucatán,31096,Tizimín,0.0,0.0,TIZIMIN,137.0,0.494346359849236,26584.46419,0,-0.19783914488511273,-0.16608729442343717,0.07457894081773758,-0.0964491661636041,574
31,Yucatán,31097,Tunkás,0.0,0.0,TUNKAS,19.0,0.136401673640167,340.3221757,0,-0.19783914488511273,-0.16608729442343717,-0.25971724573521665,-0.2078812283479222,1810
31,Yucatán,31098,Tzucacab,0.00273972602739726,0.0,TZUCACAB,17.0,0.75,7414.5,0,-0.1732157287348979,-0.16608729442343717,-0.16960682534607283,-0.16963661616813597,975
31,Yucatán,31099,Uayma,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31100,Ucú,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31101,Umán,0.00821917808219178,0.0,UMAN,106.0,0.612239625383497,29487.90932,0,-0.12396889643446825,-0.16608729442343717,0.11156283742582167,-0.05949778447736124,466
31,Yucatán,31102,Valladolid,0.00273972602739726,0.0,VALLADOLID,95.0,0.340904834068347,19554.64219,0,-0.1732157287348979,-0.16608729442343717,-0.014966477945259599,-0.11808983370119823,647
31,Yucatán,31103,Xocchel,0.0,0.0,XOCCHEL,19.0,0.56816418039148,1335.185824,0,-0.19783914488511273,-0.16608729442343717,-0.24704473681548772,-0.20365705870801254,1708
31,Yucatán,31104,Yaxcabá,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31105,Yaxkukul,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
31,Yucatán,31106,Yobaín,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
32,Zacatecas,32001,Apozol,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
32,Zacatecas,32002,Apulco,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
32,Zacatecas,32003,Atolinga,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
32,Zacatecas,32004,Benito Juárez,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
32,Zacatecas,32005,Calera,0.00273972602739726,0.0246575342465753,CALERA,75.0,0.680185042405551,19663.46939,0,-0.1732157287348979,-0.06953173849582756,-0.013580244097972368,-0.08544257044289927,537
32,Zacatecas,32006,Cañitas de Felipe Pescador,0.00273972602739726,0.00273972602739726,,,,0.0,1,-0.1732157287348979,-0.15535889932036942,-0.26405224763674284,-0.1975422918973367,1396
32,Zacatecas,32007,Concepción del Oro,0.0,0.00273972602739726,CONCEPCION DEL ORO,17.0,0.232561433326251,1946.306636,0,-0.19783914488511273,-0.15535889932036942,-0.2392603193685989,-0.19748612119136036,1395
32,Zacatecas,32008,Cuauhtémoc,0.0191780821917808,0.0465753424657534,,,,0.0,1,-0.02547523183360911,0.016295422328714546,-0.26405224763674284,-0.0910773523805458,549
32,Zacatecas,32009,Chalchihuites,0.0,0.00547945205479452,CHALCHIHUITES,20.0,0.425472575147195,2903.424853,0,-0.19783914488511273,-0.14463050421730167,-0.22706860931577563,-0.18984608613939669,1241
32,Zacatecas,32010,Fresnillo,0.0575342465753424,0.0904109589041095,FRESNILLO,320.0,0.942140020941974,148511.4158,0,0.31925259426939817,0.18794974397779834,1.6276765783415814,0.7116263055295926,122
32,Zacatecas,32011,Trinidad García de la Cadena,0.00273972602739726,0.00547945205479452,TRINIDAD GARCIA DE LA CADENA,38.0,0.59053244380232,1381.845918,0,-0.1732157287348979,-0.14463050421730167,-0.24645038355067522,-0.18809887216762497,1221
32,Zacatecas,32012,Genaro Codina,0.0,0.00273972602739726,GENARO CODINA,17.0,0.707317073170731,3593.170732,0,-0.19783914488511273,-0.15535889932036942,-0.2182826708417849,-0.19049357168242234,1259
32,Zacatecas,32013,General Enrique Estrada,0.0,0.00547945205479452,,,,0.0,1,-0.19783914488511273,-0.14463050421730167,-0.26405224763674284,-0.2021739655797191,1660
32,Zacatecas,32014,General Francisco R. Murguía,0.0,0.00273972602739726,GENERAL FRANCISCO R. MURGUIA,18.0,0.595248455312853,8122.165173,0,-0.19783914488511273,-0.15535889932036942,-0.16059263206205027,-0.17126355875584412,992
